"id","name","goal","slug","country","currency","staff_pick","category","source_url","name_len","name_len_clean","deadline_weekday","created_at_weekday","launched_at_weekday","deadline_month","deadline_day","deadline_yr","deadline_hr","created_at_month","created_at_day","created_at_yr","created_at_hr","launched_at_month","launched_at_day","launched_at_yr","launched_at_hr","create_to_launch_days","launch_to_deadline_days","DeadlineWeekend","currency_rate"
585447514,"Crank: A Keychain Multi-Tool Carabiner For The Adventurer",7500,"crank-a-keychain-multi-tool-carabiner-for-the-adve","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,8,"Tuesday","Tuesday","Tuesday",9,6,2016,10,5,10,2016,22,8,2,2016,10,83,35,0,1
1165290964,"Team SHARP Alarm",50000,"team-sharp-alarm","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",3,3,"Tuesday","Tuesday","Friday",4,26,2016,7,8,25,2015,20,2,26,2016,7,184,60,0,1
1262248914,"Waverider anti radiation protective cell phone case",5000,"waverider-anti-radiation-protective-cell-phone-cas","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Thursday","Friday","Tuesday",8,13,2015,4,5,22,2015,5,7,14,2015,4,52,30,0,1.55024819
1795871575,"Guitar Effects Cable Amplifies Pickups at the Source",1350,"guitar-effects-cable-amplifies-pickups-at-the-sour","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,6,"Wednesday","Saturday","Monday",1,21,2015,15,12,6,2014,13,12,22,2014,15,16,30,0,1
1945839866,"Brake Protec - Cleans your brakes while you enjoy the Trip!",20000,"brake-protec-protecting-your-mountain-bike-brakes","NL","EUR",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",11,7,"Friday","Monday","Wednesday",9,9,2016,7,7,25,2016,9,8,10,2016,7,15,30,0,1.10852455
407881268,"SMILE: Low-cost solar technology for the developing world",3e+05,"smile-low-cost-solar-technology-for-the-developing","DK","DKK",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,6,"Monday","Friday","Thursday",8,24,2015,6,5,29,2015,7,6,25,2015,6,26,60,0,0.14998978
282921658,"Ettore Bikes - Most affordable folding Electric Bike ever!",70000,"ettore-bikes-most-affordable-folding-ebike-on-eart","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Wednesday","Monday","Monday",10,12,2016,9,8,15,2016,17,9,12,2016,9,27,30,0,1
541191271,"qBiq – the Internet of Everything Smart Gadget",1e+05,"qbiq-the-internet-of-everything-smart-gadget","CA","CAD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,6,"Friday","Tuesday","Friday",1,20,2017,22,9,27,2016,11,12,9,2016,4,72,42,0,0.75610651
1846582637,"Vector Tee",5000,"vector-tee","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",2,2,"Wednesday","Friday","Monday",4,27,2016,10,3,25,2016,20,3,28,2016,10,2,30,0,1
795362879,"Insects & Circuits: Working Out the Bugs",1500,"insects-and-circuits-working-out-the-bugs","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,6,"Thursday","Monday","Tuesday",4,7,2016,11,3,7,2016,10,3,8,2016,11,1,30,0,1
189549242,"ECOlibri 2.5",50000,"ecolibri-25","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",2,2,"Wednesday","Thursday","Friday",3,16,2016,4,11,19,2015,11,2,5,2016,4,77,40,0,1.45850623
1989259851,"Geiger Counter w/ GPS Mapping and Logging",50000,"geiger-counter-w-gps-mapping-and-logging","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,6,"Tuesday","Friday","Sunday",3,31,2015,13,2,6,2015,18,3,1,2015,13,22,30,0,1
1831113391,"Dolphinese! Talk to Dolphins in their own native language!",1171000,"dolphinese-talk-to-dolphins-in-their-own-native-la","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,5,"Wednesday","Friday","Monday",6,10,2015,15,2,13,2015,22,4,27,2015,15,72,44,0,1
1296825061,"Computer lab in Uganda",10000,"computer-lab-in-uganda","DE","EUR",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",4,3,"Friday","Monday","Monday",9,23,2016,17,7,25,2016,3,7,25,2016,17,0,60,0,1.09787561
579881132,"""WillieRim"" The Rim Protector",70000,"willierim-the-rim-protector","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",4,4,"Thursday","Monday","Monday",7,30,2015,2,1,5,2015,15,6,15,2015,19,161,44,0,1
2009358619,"Safety Beacon - The world's smartest road safety device",30000,"safety-beacon","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Tuesday","Friday","Sunday",4,12,2016,5,2,19,2016,6,3,13,2016,5,22,30,0,1.43250263
1079446658,"The Towel Hugger - Give Your Towel a Hug",55500,"the-towel-hugger-give-your-towel-a-hug","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,8,"Thursday","Monday","Tuesday",2,26,2015,20,1,19,2015,20,1,27,2015,20,8,30,0,1
903610481,"iPhone / Apple Watch / IPad dock",2500,"iphone-apple-watch-ipad-dock","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Friday","Saturday","Monday",6,19,2015,11,4,18,2015,21,4,20,2015,11,1,60,0,1
1887961947,"Luvit: The Real-Life Like Button",25000,"luvit-the-real-life-like-button","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",5,5,"Friday","Tuesday","Friday",9,25,2015,20,6,30,2015,8,8,21,2015,8,52,35,0,1
1197695873,"The Potty Master",185000,"the-potty-master","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",3,3,"Saturday","Wednesday","Tuesday",8,1,2015,1,6,17,2015,13,6,30,2015,10,12,31,1,1
897984748,"Pro-Protector Personal Toothbrush Holder",35000,"pro-protector-personal-toothbrush-holder","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",4,4,"Thursday","Monday","Tuesday",6,11,2015,11,5,4,2015,12,5,12,2015,11,7,30,0,1
849469836,"The Whatsupp Station - The World's First Protein Station",90000,"the-whatsupp-station-the-worlds-first-protein-stat","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Saturday","Friday","Tuesday",11,8,2014,9,8,29,2014,7,9,9,2014,9,11,60,1,1.62256797
971632272,"Smart Pan Lid",55000,"smart-pan-lid","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",3,3,"Saturday","Wednesday","Thursday",5,21,2016,0,4,20,2016,7,4,21,2016,0,0,30,1,1
1363809088,"Genx Cardtroller",30000,"genx-cardtroller","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",2,2,"Tuesday","Tuesday","Sunday",10,7,2014,11,9,2,2014,16,9,7,2014,11,4,30,0,1
1989896338,"Triple S Smart Stand:The Loudest Battery Free Speaker Stand",10000,"triple-s-smart-stand-the-loudest-powerless-speaker","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Friday","Thursday","Tuesday",12,25,2015,9,10,1,2015,16,11,10,2015,9,39,45,0,1
1578308297,"Hand D Handle",10000,"hand-d-handle","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",3,3,"Sunday","Wednesday","Thursday",12,11,2016,15,10,26,2016,14,10,27,2016,15,1,45,1,1
358161211,"MemeDecks- Transparent Meme cards for any Camera!",7500,"memedecks-a-bleeding-edge-meme-creation-app-minus","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,5,"Saturday","Wednesday","Thursday",9,12,2015,15,5,20,2015,16,8,13,2015,15,84,30,1,1
1005967498,"Multi-function kids chair with a ""one for one"" concept.",125000,"multi-function-kids-chair-with-a-one-for-one-conce","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,6,"Saturday","Sunday","Thursday",12,10,2016,15,10,30,2016,12,11,10,2016,15,11,30,1,1
1185357074,"TruSlope: A golf ball marker that reads the green for you!!",25000,"truslope-a-ball-marker-that-reads-the-green-for-yo","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",11,8,"Sunday","Wednesday","Thursday",5,22,2016,10,3,11,2015,6,4,7,2016,10,393,45,1,1
1551841565,"Ridersmate - Your Electronic Guardian Angel",19900,"ridersmate-your-electronic-guardian-angel","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",6,6,"Sunday","Wednesday","Wednesday",2,8,2015,10,10,15,2014,10,12,10,2014,10,55,60,1,1.56338673
195846303,"Deco-D  ""Designer Automatic Aerosol Dispensers""",35000,"designer-automatic-aerosol-dispensers","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",5,5,"Wednesday","Tuesday","Monday",12,16,2015,12,11,10,2015,8,11,16,2015,12,6,30,0,1
1986576162,"CG3 Putter will obsolete all other putters!",20000,"cg3-putter-will-obsolete-all-other-putters","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,4,"Saturday","Sunday","Thursday",12,12,2015,16,11,1,2015,17,11,12,2015,16,10,30,1,1
1480509846,"TKO snap clamp - If you love your car  always hold it tight!",50000,"tko-snap-clamp-if-you-love-your-car-always-hold-it","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",13,10,"Friday","Friday","Wednesday",5,8,2015,22,7,25,2014,22,3,25,2015,22,243,43,0,1
1950076802,"Clikk: Apple and Android Watch Home Theater Remote Control",75000,"clikk-apple-and-android-watch-home-theater-remote","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,8,"Thursday","Wednesday","Thursday",5,28,2015,13,4,8,2015,15,4,23,2015,13,14,35,0,1
1721370614,"DC Bartender Has Created The World's First ""Reverse Coaster""",25000,"drinklock-the-worlds-first-reverse-coaster","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Sunday","Tuesday","Thursday",10,12,2014,11,6,10,2014,22,8,28,2014,11,78,45,1,1
1613679303,"Tether-Tee",20000,"tether-tee","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",1,1,"Monday","Sunday","Thursday",4,13,2015,16,2,8,2015,16,2,12,2015,16,3,60,0,1
1959948665,"Lamp Stove.  The Briquette Camp Stove for Campers and Hikers",26000,"lamp-stove-the-briquette-camp-stove-for-campers-an","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",10,8,"Sunday","Thursday","Tuesday",4,5,2015,18,12,12,2013,20,3,3,2015,14,445,33,1,1
233567357,"S.Y.T. ( Support your tablet )",11500,"syt-support-your-tablet","IT","EUR",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",6,5,"Thursday","Wednesday","Thursday",10,15,2015,3,8,19,2015,14,9,10,2015,3,21,35,0,1.11809798
216812795,"MicFlip 2.0 - Fully Reversible Micro USB Cable",10000,"micflip-20-fully-reversible-micro-usb-cable","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,8,"Thursday","Friday","Monday",9,29,2016,11,7,29,2016,5,8,15,2016,11,17,45,0,1
1535240746,"Steamganic",5000,"steamganic","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",1,1,"Sunday","Friday","Friday",12,13,2015,14,6,13,2014,2,11,13,2015,14,518,30,1,1
876276876,"iCard - Pocket size phone charging device",550000,"icard-pocket-size-phone-charging-device","HK","HKD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Friday","Sunday","Tuesday",11,25,2016,9,9,4,2016,22,10,11,2016,9,36,45,0,0.12890545
1913701433,"KIKAI - Consola de videojuegos y Mini-PC Lowcost",18900,"kikai-consola-de-videojuegos-y-mini-pc-lowcost","ES","EUR",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,7,"Saturday","Tuesday","Monday",7,11,2015,23,5,19,2015,17,6,1,2015,23,13,40,1,1.09491848
631087573,"Round LED Infinity Mirror - Full RGB Control & Customization",18000,"round-led-infinity-mirror-full-rgb-control-and-cus","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",10,10,"Thursday","Thursday","Tuesday",4,2,2015,15,11,20,2014,14,3,3,2015,15,103,30,0,1
873886520,"Angel Hands - Family Tested  Family Approved!",35000,"angel-hands-family-tested-family-approved","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Tuesday","Tuesday","Friday",5,12,2015,12,3,10,2015,21,3,13,2015,12,2,60,0,1
1618174305,"Smarter Solution to save lives of Children  Elderly and Pets",20000,"smarter-solution-to-save-lives-of-children-elderly","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",10,7,"Thursday","Saturday","Tuesday",10,22,2015,9,9,19,2015,1,9,22,2015,9,3,30,0,1
1237052169,"CuisiVac",1000,"cuisivac","CA","CAD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",1,1,"Saturday","Thursday","Friday",10,17,2015,11,10,1,2015,16,10,2,2015,11,0,15,1,0.75115847
2141862109,"The D Screen project by Rick Decena",1e+05,"the-d-screen-project-by-rick-decena","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,6,"Wednesday","Wednesday","Monday",1,27,2016,17,12,23,2015,0,12,28,2015,17,5,30,0,1
1832150841,"Panoorin: Post by voice on social media with only one click!",10000,"speech-to-social-media-by-panoorin","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",11,7,"Thursday","Friday","Tuesday",10,30,2014,17,8,15,2014,1,9,30,2014,17,46,30,0,1
2147016701,"Carly: World’s 1st Intelligent and Most Portable Powerbank",10000,"carly-worlds-1st-intelligent-and-most-portable-pow","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,7,"Thursday","Tuesday","Tuesday",8,13,2015,6,5,26,2015,22,7,14,2015,6,48,30,0,1
538754870,"Smart Pickup; API Ready For Uber  Lyft & Other Ridesharing",50000,"smarter-cars-rider-facial-recognition-and-pickup-n","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",10,10,"Friday","Sunday","Monday",2,3,2017,23,12,4,2016,18,12,5,2016,23,1,60,0,1
1014692209,"Orin Acute Universal Joint And Inot Ball Lock",1000,"new-inventions-orin-acute-universal-joint-and-inot","CA","CAD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,8,"Friday","Sunday","Tuesday",5,8,2015,2,2,15,2015,17,3,31,2015,16,43,37,0,0.79255003
406839832,"Tiger Tongs ""Tongs That Bite""  BBQ  LED  camping  hunting.",8500,"tiger-tongs-tongs-that-bite-bbq-led-camping-huntin","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Sunday","Tuesday","Friday",10,18,2015,10,8,11,2015,16,9,18,2015,10,37,30,1,1
982337492,"Solar powered LED lit up Real Estate signs",10000,"solar-powered-led-lit-up-real-estate-signs","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,7,"Wednesday","Saturday","Saturday",1,7,2015,10,11,1,2014,17,11,8,2014,10,6,60,0,1
753997559,"DrinkLock Prevents Date Rape Drugs With The Reverse Coaster",25000,"drinklock-prevents-date-rape-drugs-with-the-revers","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Friday","Tuesday","Wednesday",5,15,2015,7,3,24,2015,16,4,15,2015,7,21,30,0,1
1298847019,"the Pot Shot",55250,"the-pot-shot","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",3,2,"Sunday","Sunday","Friday",3,15,2015,16,1,18,2015,16,2,13,2015,16,26,30,1,1
143430431,"OTON X:The First Artificial Intelligent Game Console",25000,"oton-x-the-first-artificial-intelligent-game-conso","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Saturday","Monday","Monday",9,24,2016,9,3,21,2016,9,8,22,2016,12,154,32,1,1
516337183,"BAZWNG = Button And Zip With No Grip.",10000,"bazwng-button-and-zip-with-no-grip","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,8,"Monday","Friday","Thursday",8,10,2015,17,5,22,2015,14,6,11,2015,17,20,60,0,1
1979292029,"ModuBanks - Modular USB Power Banks (First Funding)",250000,"modubanks-modular-usb-power-banks-first-funding","CA","CAD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,8,"Saturday","Monday","Tuesday",12,3,2016,17,10,3,2016,17,10,4,2016,17,1,60,1,0.76234271
1060106397,"DragonPat. Un support de casque pour motard et autres.",50000,"dragonpat-un-support-de-casque-pour-motard-et-autr","FR","EUR",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Monday","Saturday","Saturday",9,14,2015,14,8,15,2015,14,8,22,2015,19,7,22,0,1.12655493
630318624,"Wireless Charger For iPhone that uses ambient noise",5000,"wireless-charger-for-iphone-that-uses-ambient-nois","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,7,"Saturday","Wednesday","Thursday",11,8,2014,11,10,8,2014,5,10,9,2014,11,1,30,1,1
1196669776,"GasTracker",16000,"gastracker","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",1,1,"Sunday","Friday","Friday",10,26,2014,11,9,5,2014,11,9,26,2014,11,21,30,1,1
1664916936,"MotiPen",50000,"motipen","AU","AUD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",1,1,"Monday","Sunday","Thursday",11,3,2014,22,8,31,2014,3,9,4,2014,22,4,60,0,0.92792957
802437399,"The Automatic Germ Destroyer: Toilet Handle Sanitizer",1294,"the-automatic-germ-destroyer-toilet-handle-sanitiz","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Saturday","Tuesday","Wednesday",8,29,2015,21,6,30,2015,21,7,1,2015,14,0,59,1,1
1135539026,"Forget Me Not Kid Alarm",250000,"forget-me-not-kid-alarm","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",5,5,"Saturday","Monday","Thursday",10,11,2014,21,7,28,2014,22,9,11,2014,21,44,30,1,1
340835659,"JumpStart: The two-way phone charger",500,"jumpstart-the-two-way-phone-charger","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",5,5,"Friday","Tuesday","Wednesday",7,10,2015,14,5,26,2015,0,6,10,2015,14,15,30,0,1
1451448950,"PureMeal - bacteria killer!",25000,"puremeal-bacteria-killer","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",4,4,"Thursday","Monday","Tuesday",12,3,2015,5,10,26,2015,6,11,3,2015,5,7,30,0,1.54321702
76735168,"Oivo: The Smallest Backup Charger for iPhone (Canceled)",50000,"oivo-the-smallest-charger-on-the-go-for-iphone","US","USD",TRUE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,7,"Thursday","Friday","Tuesday",10,2,2014,20,8,8,2014,11,9,2,2014,14,25,30,0,1
610441954,"SmartMove - Accuracy You Can Trust  Change Made Easy",1e+05,"smartmove-accuracy-you-can-trust-change-made-easy","US","USD",TRUE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Tuesday","Sunday","Monday",5,27,2014,8,9,15,2013,14,4,7,2014,8,203,50,0,1
491563718,"MixStik  the magic stick to mix perfect cocktails (Canceled)",39000,"mixstik-the-magic-stick-to-mix-perfect-cocktails","US","USD",TRUE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,7,"Thursday","Saturday","Tuesday",11,5,2015,16,7,25,2015,5,9,29,2015,11,66,37,0,1
1595900365,"Poseidon™: Military-Grade Ultra-Compact Portable Charger",50000,"poseidontm-1st-waterproof-military-grade-portable","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",5,5,"Tuesday","Saturday","Tuesday",12,23,2014,13,1,26,2013,0,11,18,2014,13,661,35,0,1
1448356746,"OLPRO BREEZE CAMPERVAN AWNINGS (Canceled)",75000,"olpro-breeze-campervan-awnings","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",5,5,"Thursday","Thursday","Sunday",8,6,2015,11,5,21,2015,7,6,7,2015,11,17,60,0,1.52698565
173146756,"Zettaly Avy: The Smart Speaker Powered by Android™",50000,"zettaly-avy-the-smart-speaker-powered-by-androidtm","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",8,7,"Thursday","Friday","Friday",2,12,2015,22,12,12,2014,11,1,2,2015,16,21,41,0,1
1769936614,"World's Fastest Charging Battery Case - Charges 20x Faster",50000,"worlds-fastest-charging-battery-case-charges-20x-f","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,9,"Sunday","Monday","Friday",12,7,2014,8,9,15,2014,6,11,7,2014,8,53,30,1,1
230455021,"ArcaBoard: The world's first real hoverboard (Canceled)",250000,"arcaboard","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Sunday","Friday","Friday",3,20,2016,11,2,12,2016,3,2,19,2016,11,7,30,1,1
1333858348,"ON - Magnetic Portable Wireless Charging for iPhone and S6",80000,"on","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",10,8,"Friday","Friday","Monday",5,29,2015,21,1,2,2015,19,4,27,2015,16,114,32,0,1
351755263,"create  produce and market the SUPER NOOSE! TOTALLY IN HOUSE (Canceled)",50000,"create-produce-and-market-the-super-noose-totally","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",11,9,"Sunday","Saturday","Monday",12,18,2016,20,11,19,2016,2,11,28,2016,20,9,20,1,1
1922820413,"SBWLY - USB Charging Cable for iPhone and Android (Canceled)",30000,"sbwly-usb-charging-cable-for-ios-and-android","GB","GBP",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",10,8,"Saturday","Saturday","Thursday",5,23,2015,14,3,28,2015,10,4,23,2015,14,26,30,1,1.49295177
1882912333,"The Freezer Nightlight (Canceled)",5000,"the-freezer-nightlight","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",4,4,"Wednesday","Tuesday","Monday",9,3,2014,15,7,15,2014,1,8,4,2014,15,20,30,0,1
46550498,"Rock-On Sphere  waterproof  lighted  powered speaker",35000,"partyball-waterproof-lighted-speaker-with-battery","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",6,6,"Wednesday","Tuesday","Monday",4,22,2015,12,12,9,2014,11,3,23,2015,12,104,30,0,1
1780701274,"Micro Hubs - The Social Networking Empire for Entrepreneurs",10000,"microhubscom-a-social-business-hub-and-more","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",9,8,"Wednesday","Monday","Monday",6,24,2015,22,5,4,2015,16,5,18,2015,15,13,37,0,1
1948143204,"UME: Smart & Stylish USB outlet (Canceled)",45000,"ume-smart-and-stylish-usb-outlet","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Tuesday","Friday","Tuesday",5,10,2016,6,3,18,2016,12,4,5,2016,6,17,35,0,1
1602271746,"Magic Filler Coffee Maker Reservoir Filler (Canceled)",1250,"magic-filler-coffee-maker-reservoir-filler","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",7,7,"Wednesday","Tuesday","Tuesday",3,18,2015,22,3,3,2015,22,3,3,2015,23,0,14,0,1
1980086352,"High mileage fuel processor (Canceled)",9000,"high-mileage-fuel-processor","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",5,5,"Tuesday","Sunday","Sunday",7,7,2015,23,6,7,2015,21,6,7,2015,23,0,30,0,1
1824133025,"Yavero 8 in 1 Key holder  battery charger  never lost & more",49000,"yavero-8-in-1-key-holder-battery-charger-never-los","US","USD",FALSE,"Gadgets","https://www.kickstarter.com/discover/categories/technology/gadgets?ref=category_modal&sort=magic",12,10,"Monday","Wednesday","Monday",3,16,2015,16,11,19,2014,23,1,26,2015,16,67,49,0,1
